# Size, Precision, Recall, Fscore
349.000000,0.863333,0.240000,0.369603
350.000000,0.906667,0.256667,0.393492
351.000000,0.910000,0.276667,0.419762
352.000000,0.860000,0.246667,0.377619
353.000000,0.913333,0.263333,0.403175
354.000000,0.920000,0.256667,0.394762
355.000000,0.826667,0.253333,0.383492
356.000000,0.916667,0.270000,0.412302
357.000000,0.920000,0.256667,0.394762
358.000000,0.906667,0.263333,0.402063
359.000000,0.873333,0.270000,0.407937
360.000000,0.880000,0.253333,0.386667
361.000000,0.943333,0.270000,0.413889
362.000000,0.930000,0.253333,0.391190
363.000000,0.866667,0.270000,0.408730
364.000000,0.906667,0.273333,0.414921
365.000000,0.876667,0.263333,0.399921
366.000000,0.920000,0.266667,0.408571
367.000000,0.860000,0.266667,0.403333
368.000000,0.936667,0.283333,0.430873
369.000000,0.906667,0.273333,0.414921
370.000000,0.886667,0.266667,0.404921
371.000000,0.910000,0.273333,0.415476
372.000000,0.906667,0.270000,0.411587
373.000000,0.893333,0.263333,0.401746
374.000000,0.893333,0.270000,0.410317
375.000000,0.873333,0.253333,0.387460
376.000000,0.870000,0.263333,0.397857
377.000000,0.910000,0.280000,0.424048
378.000000,0.840000,0.250000,0.379524
379.000000,0.930000,0.283333,0.429762
380.000000,0.890000,0.283333,0.426905
381.000000,0.823333,0.260000,0.392460
382.000000,0.843333,0.256667,0.387698
383.000000,0.873333,0.266667,0.404603
384.000000,0.903333,0.263333,0.402460
385.000000,0.813333,0.256667,0.385556
386.000000,0.920000,0.276667,0.420476
387.000000,0.900000,0.280000,0.423333
388.000000,0.936667,0.293333,0.442778
389.000000,0.920000,0.293333,0.440952
390.000000,0.960000,0.300000,0.454286
391.000000,0.870000,0.273333,0.411667
391.000000,0.906667,0.286667,0.431111
392.000000,0.870000,0.280000,0.420238
393.000000,0.950000,0.296667,0.448333
394.000000,0.933333,0.296667,0.447460
395.000000,0.850000,0.260000,0.393095
396.000000,0.826667,0.263333,0.396349
397.000000,0.836667,0.260000,0.392778
398.000000,0.883333,0.276667,0.417222
399.000000,0.923333,0.280000,0.425317
400.000000,0.916667,0.303333,0.453254
401.000000,0.856667,0.283333,0.423254
402.000000,0.843333,0.270000,0.404841
403.000000,0.900000,0.293333,0.439524
404.000000,0.850000,0.286667,0.427381
405.000000,0.883333,0.270000,0.408651
406.000000,0.866667,0.270000,0.406825
407.000000,0.910000,0.293333,0.440238
408.000000,0.903333,0.296667,0.443413
409.000000,0.870000,0.283333,0.425476
410.000000,0.943333,0.310000,0.465317
411.000000,0.876667,0.290000,0.434206
412.000000,0.870000,0.273333,0.411667
413.000000,0.900000,0.300000,0.448095
414.000000,0.870000,0.293333,0.437381
415.000000,0.896667,0.293333,0.438968
416.000000,0.936667,0.296667,0.448016
417.000000,0.876667,0.280000,0.420397
418.000000,0.816667,0.270000,0.402302
419.000000,0.873333,0.290000,0.431746
420.000000,0.866667,0.290000,0.431587
421.000000,0.853333,0.276667,0.415079
422.000000,0.836667,0.280000,0.416587
423.000000,0.810000,0.253333,0.381667
424.000000,0.860000,0.283333,0.422857
425.000000,0.880000,0.286667,0.429524
426.000000,0.900000,0.306667,0.456667
427.000000,0.856667,0.286667,0.427540
428.000000,0.866667,0.283333,0.423016
429.000000,0.843333,0.283333,0.420079
430.000000,0.876667,0.293333,0.437540
431.000000,0.843333,0.286667,0.425317
432.000000,0.903333,0.300000,0.447698
433.000000,0.906667,0.303333,0.453492
434.000000,0.853333,0.280000,0.418413
435.000000,0.926667,0.296667,0.445397
436.000000,0.826667,0.283333,0.420159
437.000000,0.896667,0.303333,0.451825
438.000000,0.876667,0.293333,0.437540
439.000000,0.756667,0.256667,0.379921
440.000000,0.876667,0.300000,0.445159
441.000000,0.840000,0.283333,0.422381
442.000000,0.866667,0.283333,0.423968
443.000000,0.873333,0.293333,0.436984
444.000000,0.893333,0.296667,0.442698
445.000000,0.900000,0.296667,0.443810
445.000000,0.846667,0.296667,0.437778
446.000000,0.873333,0.296667,0.441270
447.000000,0.876667,0.286667,0.428016
448.000000,0.833333,0.290000,0.428889
449.000000,0.870000,0.290000,0.432143
450.000000,0.856667,0.290000,0.431825
451.000000,0.750000,0.253333,0.375476
452.000000,0.846667,0.290000,0.430159
453.000000,0.843333,0.290000,0.430556
454.000000,0.866667,0.293333,0.435873
455.000000,0.840000,0.286667,0.425714
456.000000,0.890000,0.303333,0.450714
457.000000,0.856667,0.290000,0.430873
458.000000,0.936667,0.313333,0.468492
459.000000,0.853333,0.296667,0.437937
460.000000,0.903333,0.296667,0.443413
461.000000,0.830000,0.290000,0.428333
462.000000,0.906667,0.310000,0.459206
463.000000,0.866667,0.290000,0.432540
464.000000,0.776667,0.273333,0.400873
465.000000,0.743333,0.266667,0.390556
466.000000,0.926667,0.306667,0.459206
467.000000,0.800000,0.273333,0.404762
468.000000,0.766667,0.266667,0.392540
469.000000,0.848333,0.293333,0.433603
470.000000,0.853333,0.290000,0.431270
471.000000,0.843333,0.286667,0.425317
472.000000,0.866667,0.293333,0.435873
473.000000,0.853333,0.293333,0.433651
474.000000,0.813333,0.286667,0.422222
475.000000,0.840000,0.286667,0.425714
476.000000,0.856667,0.293333,0.435159
477.000000,0.833333,0.290000,0.427937
478.000000,0.906667,0.306667,0.456825
479.000000,0.900000,0.300000,0.448095
480.000000,0.870000,0.296667,0.440714
481.000000,0.753333,0.266667,0.391270
482.000000,0.830000,0.290000,0.428333
483.000000,0.863333,0.296667,0.439603
484.000000,0.853333,0.296667,0.438889
485.000000,0.803333,0.283333,0.417222
486.000000,0.743333,0.270000,0.393889
487.000000,0.806667,0.283333,0.417778
488.000000,0.783333,0.276667,0.406270
489.000000,0.846667,0.293333,0.433492
490.000000,0.813333,0.283333,0.418889
491.000000,0.803333,0.283333,0.416270
492.000000,0.776667,0.276667,0.406111
493.000000,0.816667,0.283333,0.418492
494.000000,0.840000,0.293333,0.432381
495.000000,0.740000,0.263333,0.385714
496.000000,0.826667,0.290000,0.427778
497.000000,0.883333,0.300000,0.446270
498.000000,0.840000,0.293333,0.433333
499.000000,0.810000,0.283333,0.418333
500.000000,0.816667,0.283333,0.418492
